partido_id,set_num,temporada_inicio,strength_h,strength_a,strength_diff,elo_diff,set_wr_h,set_wr_a,diff_set_wr,forma_h,forma_a,diff_forma,pts_fav_h,pts_fav_a,h2h_diff,diff_set_ratio,diff_dominancia,set_num_norm,sets_h_antes,sets_a_antes,diff_sets_antes,momentum_h,es_desempate,ganador_set_local
2025/2026_m01043,2,2025,0.5156802627115966,0.4250701652491327,0.0906100974624639,63.361025416868415,0.5,0.625,-0.125,0.4504272086189962,0.4205377631476415,0.029889445471354692,0.5068119891008175,0.522911051212938,0.2612038749637413,-0.125,-0.125,0.25,0.0,1.0,-1.0,0.0,0.0,0
2025/2026_m01043,3,2025,0.5156802627115966,0.4250701652491327,0.0906100974624639,63.361025416868415,0.5,0.625,-0.125,0.4504272086189962,0.4205377631476415,0.029889445471354692,0.5068119891008175,0.522911051212938,0.2612038749637413,-0.125,-0.125,0.5,0.0,2.0,-2.0,0.0,0.0,1
2025/2026_m01043,4,2025,0.5156802627115966,0.4250701652491327,0.0906100974624639,63.361025416868415,0.5,0.625,-0.125,0.4504272086189962,0.4205377631476415,0.029889445471354692,0.5068119891008175,0.522911051212938,0.2612038749637413,-0.125,-0.125,0.75,1.0,2.0,-1.0,1.0,0.0,0
2025/2026_m01044,1,2025,0.7414882583359317,0.3225496167463481,0.4189386415895836,311.96198688676714,0.6666666666666666,0.375,0.29166666666666663,0.8778736922786397,0.25418705465895874,0.6236866376196809,0.5362694300518135,0.48342541436464087,0.9616955124680879,0.29166666666666663,0.29166666666666663,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01044,2,2025,0.7414882583359317,0.3225496167463481,0.4189386415895836,311.96198688676714,0.6666666666666666,0.375,0.29166666666666663,0.8778736922786397,0.25418705465895874,0.6236866376196809,0.5362694300518135,0.48342541436464087,0.9616955124680879,0.29166666666666663,0.29166666666666663,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01044,3,2025,0.7414882583359317,0.3225496167463481,0.4189386415895836,311.96198688676714,0.6666666666666666,0.375,0.29166666666666663,0.8778736922786397,0.25418705465895874,0.6236866376196809,0.5362694300518135,0.48342541436464087,0.9616955124680879,0.29166666666666663,0.29166666666666663,0.5,2.0,0.0,2.0,1.0,0.0,1
2025/2026_m01045,1,2025,0.6029274904685723,0.5443176095920785,0.05860988087649377,41.682050579872794,0.5714285714285714,0.5,0.0714285714285714,0.6359819844857953,0.6509146943468386,-0.014932709861043225,0.5,0.5055762081784386,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01045,2,2025,0.6029274904685723,0.5443176095920785,0.05860988087649377,41.682050579872794,0.5714285714285714,0.5,0.0714285714285714,0.6359819844857953,0.6509146943468386,-0.014932709861043225,0.5,0.5055762081784386,0.0,0.0714285714285714,0.0714285714285714,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01045,3,2025,0.6029274904685723,0.5443176095920785,0.05860988087649377,41.682050579872794,0.5714285714285714,0.5,0.0714285714285714,0.6359819844857953,0.6509146943468386,-0.014932709861043225,0.5,0.5055762081784386,0.0,0.0714285714285714,0.0714285714285714,0.5,2.0,0.0,2.0,1.0,0.0,1
2025/2026_m01046,1,2025,0.6249966608543958,0.5548944783882949,0.07010218246610089,50.438056302432415,0.5,0.5,0.0,0.7036289598669706,0.6694463231248251,0.0341826367421455,0.5321782178217822,0.5054545454545455,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01046,2,2025,0.6249966608543958,0.5548944783882949,0.07010218246610089,50.438056302432415,0.5,0.5,0.0,0.7036289598669706,0.6694463231248251,0.0341826367421455,0.5321782178217822,0.5054545454545455,-1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01046,3,2025,0.6249966608543958,0.5548944783882949,0.07010218246610089,50.438056302432415,0.5,0.5,0.0,0.7036289598669706,0.6694463231248251,0.0341826367421455,0.5321782178217822,0.5054545454545455,-1.0,0.0,0.0,0.5,2.0,0.0,2.0,1.0,0.0,1
2025/2026_m01047,1,2025,0.45599022364477165,0.48381368621969684,-0.027823462574925184,-19.409134822859414,0.45454545454545453,0.45454545454545453,0.0,0.4101554627247385,0.4279813055619755,-0.017825842837236983,0.4927536231884058,0.4881889763779528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01047,2,2025,0.45599022364477165,0.48381368621969684,-0.027823462574925184,-19.409134822859414,0.45454545454545453,0.45454545454545453,0.0,0.4101554627247385,0.4279813055619755,-0.017825842837236983,0.4927536231884058,0.4881889763779528,0.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01047,3,2025,0.45599022364477165,0.48381368621969684,-0.027823462574925184,-19.409134822859414,0.45454545454545453,0.45454545454545453,0.0,0.4101554627247385,0.4279813055619755,-0.017825842837236983,0.4927536231884058,0.4881889763779528,0.0,0.0,0.0,0.5,2.0,0.0,2.0,1.0,0.0,0
2025/2026_m01047,4,2025,0.45599022364477165,0.48381368621969684,-0.027823462574925184,-19.409134822859414,0.45454545454545453,0.45454545454545453,0.0,0.4101554627247385,0.4279813055619755,-0.017825842837236983,0.4927536231884058,0.4881889763779528,0.0,0.0,0.0,0.75,2.0,1.0,1.0,0.0,0.0,1
2025/2026_m01048,1,2025,0.5718920695303491,0.6418390162989398,-0.0699469467685907,-51.03481527507665,0.75,0.6153846153846154,0.13461538461538458,0.6701230223067765,0.741994024067533,-0.07187100176075656,0.525089605734767,0.5451127819548872,0.0,0.13461538461538458,0.13461538461538458,0.0,0.0,0.0,0.0,0.5,0.0,0
2025/2026_m01048,2,2025,0.5718920695303491,0.6418390162989398,-0.0699469467685907,-51.03481527507665,0.75,0.6153846153846154,0.13461538461538458,0.6701230223067765,0.741994024067533,-0.07187100176075656,0.525089605734767,0.5451127819548872,0.0,0.13461538461538458,0.13461538461538458,0.25,0.0,1.0,-1.0,0.0,0.0,0
2025/2026_m01048,3,2025,0.5718920695303491,0.6418390162989398,-0.0699469467685907,-51.03481527507665,0.75,0.6153846153846154,0.13461538461538458,0.6701230223067765,0.741994024067533,-0.07187100176075656,0.525089605734767,0.5451127819548872,0.0,0.13461538461538458,0.13461538461538458,0.5,0.0,2.0,-2.0,0.0,0.0,0
2025/2026_m01049,1,2025,0.6430270552945909,0.5285300789975121,0.11449697629707878,82.39129070486229,0.75,1.0,-0.25,0.7903228039893117,0.6243481938244568,0.16597461016485482,0.5335892514395394,0.5430622009569378,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,0.5,0.0,0
2025/2026_m01049,2,2025,0.6430270552945909,0.5285300789975121,0.11449697629707878,82.39129070486229,0.75,1.0,-0.25,0.7903228039893117,0.6243481938244568,0.16597461016485482,0.5335892514395394,0.5430622009569378,0.0,-0.25,-0.25,0.25,0.0,1.0,-1.0,0.0,0.0,1
2025/2026_m01049,3,2025,0.6430270552945909,0.5285300789975121,0.11449697629707878,82.39129070486229,0.75,1.0,-0.25,0.7903228039893117,0.6243481938244568,0.16597461016485482,0.5335892514395394,0.5430622009569378,0.0,-0.25,-0.25,0.5,1.0,1.0,0.0,1.0,0.0,1
2025/2026_m01049,4,2025,0.6430270552945909,0.5285300789975121,0.11449697629707878,82.39129070486229,0.75,1.0,-0.25,0.7903228039893117,0.6243481938244568,0.16597461016485482,0.5335892514395394,0.5430622009569378,0.0,-0.25,-0.25,0.75,2.0,1.0,1.0,1.0,0.0,1
2025/2026_m01050,1,2025,0.5256735439308441,0.3527414406865089,0.17293210324433517,123.30403589426919,0.3333333333333333,0.25,0.08333333333333331,0.5666541538213647,0.1557614705088891,0.41089268331247564,0.48129675810473815,0.4798464491362764,0.0,0.08333333333333331,0.08333333333333331,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01050,2,2025,0.5256735439308441,0.3527414406865089,0.17293210324433517,123.30403589426919,0.3333333333333333,0.25,0.08333333333333331,0.5666541538213647,0.1557614705088891,0.41089268331247564,0.48129675810473815,0.4798464491362764,0.0,0.08333333333333331,0.08333333333333331,0.25,1.0,0.0,1.0,1.0,0.0,0
2025/2026_m01050,3,2025,0.5256735439308441,0.3527414406865089,0.17293210324433517,123.30403589426919,0.3333333333333333,0.25,0.08333333333333331,0.5666541538213647,0.1557614705088891,0.41089268331247564,0.48129675810473815,0.4798464491362764,0.0,0.08333333333333331,0.08333333333333331,0.5,1.0,1.0,0.0,0.0,0.0,1
2025/2026_m01050,4,2025,0.5256735439308441,0.3527414406865089,0.17293210324433517,123.30403589426919,0.3333333333333333,0.25,0.08333333333333331,0.5666541538213647,0.1557614705088891,0.41089268331247564,0.48129675810473815,0.4798464491362764,0.0,0.08333333333333331,0.08333333333333331,0.75,2.0,1.0,1.0,1.0,0.0,1
2025/2026_m01051,1,2025,0.6293055297422558,0.36930746005318205,0.2599980696890738,184.9100215332528,0.6153846153846154,0.2727272727272727,0.3426573426573427,0.6466459668414026,0.3722607473062494,0.2743852195351532,0.5078534031413613,0.46555323590814196,1.0,0.3426573426573427,0.3426573426573427,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01051,2,2025,0.6293055297422558,0.36930746005318205,0.2599980696890738,184.9100215332528,0.6153846153846154,0.2727272727272727,0.3426573426573427,0.6466459668414026,0.3722607473062494,0.2743852195351532,0.5078534031413613,0.46555323590814196,1.0,0.3426573426573427,0.3426573426573427,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01051,3,2025,0.6293055297422558,0.36930746005318205,0.2599980696890738,184.9100215332528,0.6153846153846154,0.2727272727272727,0.3426573426573427,0.6466459668414026,0.3722607473062494,0.2743852195351532,0.5078534031413613,0.46555323590814196,1.0,0.3426573426573427,0.3426573426573427,0.5,2.0,0.0,2.0,1.0,0.0,0
2025/2026_m01051,4,2025,0.6293055297422558,0.36930746005318205,0.2599980696890738,184.9100215332528,0.6153846153846154,0.2727272727272727,0.3426573426573427,0.6466459668414026,0.3722607473062494,0.2743852195351532,0.5078534031413613,0.46555323590814196,1.0,0.3426573426573427,0.3426573426573427,0.75,2.0,1.0,1.0,0.0,0.0,1
2025/2026_m01052,1,2025,0.45316192587489024,0.48462292468761475,-0.03146099881272452,-21.95367556211704,0.5,0.4166666666666667,0.08333333333333331,0.42069276062718414,0.392119660187168,0.028573100440016153,0.5130111524163569,0.49547920433996384,0.0,0.08333333333333331,0.08333333333333331,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01052,2,2025,0.45316192587489024,0.48462292468761475,-0.03146099881272452,-21.95367556211704,0.5,0.4166666666666667,0.08333333333333331,0.42069276062718414,0.392119660187168,0.028573100440016153,0.5130111524163569,0.49547920433996384,0.0,0.08333333333333331,0.08333333333333331,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01052,3,2025,0.45316192587489024,0.48462292468761475,-0.03146099881272452,-21.95367556211704,0.5,0.4166666666666667,0.08333333333333331,0.42069276062718414,0.392119660187168,0.028573100440016153,0.5130111524163569,0.49547920433996384,0.0,0.08333333333333331,0.08333333333333331,0.5,2.0,0.0,2.0,1.0,0.0,0
2025/2026_m01052,4,2025,0.45316192587489024,0.48462292468761475,-0.03146099881272452,-21.95367556211704,0.5,0.4166666666666667,0.08333333333333331,0.42069276062718414,0.392119660187168,0.028573100440016153,0.5130111524163569,0.49547920433996384,0.0,0.08333333333333331,0.08333333333333331,0.75,2.0,1.0,1.0,0.0,0.0,0
2025/2026_m01052,5,2025,0.45316192587489024,0.48462292468761475,-0.03146099881272452,-21.95367556211704,0.5,0.4166666666666667,0.08333333333333331,0.42069276062718414,0.392119660187168,0.028573100440016153,0.5130111524163569,0.49547920433996384,0.0,0.08333333333333331,0.08333333333333331,1.0,2.0,2.0,0.0,0.0,1.0,0
2025/2026_m01053,1,2025,0.31775382499659593,0.3341269525266197,-0.01637312753002379,-12.948158274026582,0.2727272727272727,0.25,0.022727272727272707,0.22128268361593922,0.15928471032446836,0.06199797329147086,0.46421267893660534,0.46285714285714286,0.0,0.022727272727272707,0.022727272727272707,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01053,2,2025,0.31775382499659593,0.3341269525266197,-0.01637312753002379,-12.948158274026582,0.2727272727272727,0.25,0.022727272727272707,0.22128268361593922,0.15928471032446836,0.06199797329147086,0.46421267893660534,0.46285714285714286,0.0,0.022727272727272707,0.022727272727272707,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01053,3,2025,0.31775382499659593,0.3341269525266197,-0.01637312753002379,-12.948158274026582,0.2727272727272727,0.25,0.022727272727272707,0.22128268361593922,0.15928471032446836,0.06199797329147086,0.46421267893660534,0.46285714285714286,0.0,0.022727272727272707,0.022727272727272707,0.5,2.0,0.0,2.0,1.0,0.0,0
2025/2026_m01053,4,2025,0.31775382499659593,0.3341269525266197,-0.01637312753002379,-12.948158274026582,0.2727272727272727,0.25,0.022727272727272707,0.22128268361593922,0.15928471032446836,0.06199797329147086,0.46421267893660534,0.46285714285714286,0.0,0.022727272727272707,0.022727272727272707,0.75,2.0,1.0,1.0,0.0,0.0,1
2025/2026_m01054,1,2025,0.4769873775849156,0.4743493550860678,0.002638022498847814,1.8374413556880427,0.38461538461538464,0.3333333333333333,0.05128205128205132,0.4593264143970994,0.44199951941374094,0.017326894983358487,0.4582560296846011,0.491566265060241,0.0,0.05128205128205132,0.05128205128205132,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01054,2,2025,0.4769873775849156,0.4743493550860678,0.002638022498847814,1.8374413556880427,0.38461538461538464,0.3333333333333333,0.05128205128205132,0.4593264143970994,0.44199951941374094,0.017326894983358487,0.4582560296846011,0.491566265060241,0.0,0.05128205128205132,0.05128205128205132,0.25,1.0,0.0,1.0,1.0,0.0,0
2025/2026_m01054,3,2025,0.4769873775849156,0.4743493550860678,0.002638022498847814,1.8374413556880427,0.38461538461538464,0.3333333333333333,0.05128205128205132,0.4593264143970994,0.44199951941374094,0.017326894983358487,0.4582560296846011,0.491566265060241,0.0,0.05128205128205132,0.05128205128205132,0.5,1.0,1.0,0.0,0.0,0.0,1
2025/2026_m01054,4,2025,0.4769873775849156,0.4743493550860678,0.002638022498847814,1.8374413556880427,0.38461538461538464,0.3333333333333333,0.05128205128205132,0.4593264143970994,0.44199951941374094,0.017326894983358487,0.4582560296846011,0.491566265060241,0.0,0.05128205128205132,0.05128205128205132,0.75,2.0,1.0,1.0,1.0,0.0,0
2025/2026_m01054,5,2025,0.4769873775849156,0.4743493550860678,0.002638022498847814,1.8374413556880427,0.38461538461538464,0.3333333333333333,0.05128205128205132,0.4593264143970994,0.44199951941374094,0.017326894983358487,0.4582560296846011,0.491566265060241,0.0,0.05128205128205132,0.05128205128205132,1.0,2.0,2.0,0.0,0.0,1.0,0
2025/2026_m01055,1,2025,0.5170281620091952,0.4333859669777512,0.08364219503144399,58.40194918349789,0.46153846153846156,0.18181818181818182,0.27972027972027974,0.5376855067540106,0.33540477788792955,0.20228072886608106,0.5,0.4589473684210526,0.0,0.27972027972027974,0.27972027972027974,0.0,0.0,0.0,0.0,0.5,0.0,0
2025/2026_m01055,2,2025,0.5170281620091952,0.4333859669777512,0.08364219503144399,58.40194918349789,0.46153846153846156,0.18181818181818182,0.27972027972027974,0.5376855067540106,0.33540477788792955,0.20228072886608106,0.5,0.4589473684210526,0.0,0.27972027972027974,0.27972027972027974,0.25,0.0,1.0,-1.0,0.0,0.0,0
2025/2026_m01055,3,2025,0.5170281620091952,0.4333859669777512,0.08364219503144399,58.40194918349789,0.46153846153846156,0.18181818181818182,0.27972027972027974,0.5376855067540106,0.33540477788792955,0.20228072886608106,0.5,0.4589473684210526,0.0,0.27972027972027974,0.27972027972027974,0.5,0.0,2.0,-2.0,0.0,0.0,0
2025/2026_m01056,1,2025,0.48358491555635186,0.36157646859387,0.12200844696248186,87.35302131487992,0.3333333333333333,0.36363636363636365,-0.03030303030303033,0.44103274927391306,0.33979519055071794,0.10123755872319512,0.483695652173913,0.47731755424063116,0.4768811966751767,-0.03030303030303033,-0.03030303030303033,0.0,0.0,0.0,0.0,0.5,0.0,0
2025/2026_m01056,2,2025,0.48358491555635186,0.36157646859387,0.12200844696248186,87.35302131487992,0.3333333333333333,0.36363636363636365,-0.03030303030303033,0.44103274927391306,0.33979519055071794,0.10123755872319512,0.483695652173913,0.47731755424063116,0.4768811966751767,-0.03030303030303033,-0.03030303030303033,0.25,0.0,1.0,-1.0,0.0,0.0,1
2025/2026_m01056,3,2025,0.48358491555635186,0.36157646859387,0.12200844696248186,87.35302131487992,0.3333333333333333,0.36363636363636365,-0.03030303030303033,0.44103274927391306,0.33979519055071794,0.10123755872319512,0.483695652173913,0.47731755424063116,0.4768811966751767,-0.03030303030303033,-0.03030303030303033,0.5,1.0,1.0,0.0,1.0,0.0,1
2025/2026_m01056,4,2025,0.48358491555635186,0.36157646859387,0.12200844696248186,87.35302131487992,0.3333333333333333,0.36363636363636365,-0.03030303030303033,0.44103274927391306,0.33979519055071794,0.10123755872319512,0.483695652173913,0.47731755424063116,0.4768811966751767,-0.03030303030303033,-0.03030303030303033,0.75,2.0,1.0,1.0,1.0,0.0,1
2025/2026_m01057,1,2025,0.45568547475240534,0.7456893376756241,-0.2900038629232187,-217.75124110380898,0.6666666666666666,0.75,-0.08333333333333337,0.49554882329934724,0.893682874019894,-0.39813405072054675,0.5242369838420108,0.5497076023391813,-0.7935927190598435,-0.08333333333333337,-0.08333333333333337,0.0,0.0,0.0,0.0,0.5,0.0,0
2025/2026_m01057,2,2025,0.45568547475240534,0.7456893376756241,-0.2900038629232187,-217.75124110380898,0.6666666666666666,0.75,-0.08333333333333337,0.49554882329934724,0.893682874019894,-0.39813405072054675,0.5242369838420108,0.5497076023391813,-0.7935927190598435,-0.08333333333333337,-0.08333333333333337,0.25,0.0,1.0,-1.0,0.0,0.0,1
2025/2026_m01057,3,2025,0.45568547475240534,0.7456893376756241,-0.2900038629232187,-217.75124110380898,0.6666666666666666,0.75,-0.08333333333333337,0.49554882329934724,0.893682874019894,-0.39813405072054675,0.5242369838420108,0.5497076023391813,-0.7935927190598435,-0.08333333333333337,-0.08333333333333337,0.5,1.0,1.0,0.0,1.0,0.0,0
2025/2026_m01057,4,2025,0.45568547475240534,0.7456893376756241,-0.2900038629232187,-217.75124110380898,0.6666666666666666,0.75,-0.08333333333333337,0.49554882329934724,0.893682874019894,-0.39813405072054675,0.5242369838420108,0.5497076023391813,-0.7935927190598435,-0.08333333333333337,-0.08333333333333337,0.75,1.0,2.0,-1.0,0.0,0.0,0
2025/2026_m01058,1,2025,0.53691346619015,0.6207258739497769,-0.08381240775962684,-59.881795214785825,0.3333333333333333,0.7,-0.36666666666666664,0.5827868736928357,0.6831039115441719,-0.10031703785133628,0.47642679900744417,0.5197368421052632,0.0,-0.36666666666666664,-0.36666666666666664,0.0,0.0,0.0,0.0,0.5,0.0,0
2025/2026_m01058,2,2025,0.53691346619015,0.6207258739497769,-0.08381240775962684,-59.881795214785825,0.3333333333333333,0.7,-0.36666666666666664,0.5827868736928357,0.6831039115441719,-0.10031703785133628,0.47642679900744417,0.5197368421052632,0.0,-0.36666666666666664,-0.36666666666666664,0.25,0.0,1.0,-1.0,0.0,0.0,0
2025/2026_m01058,3,2025,0.53691346619015,0.6207258739497769,-0.08381240775962684,-59.881795214785825,0.3333333333333333,0.7,-0.36666666666666664,0.5827868736928357,0.6831039115441719,-0.10031703785133628,0.47642679900744417,0.5197368421052632,0.0,-0.36666666666666664,-0.36666666666666664,0.5,0.0,2.0,-2.0,0.0,0.0,0
2025/2026_m01059,1,2025,0.6098668634673966,0.7250789958494154,-0.11521213238201877,-90.86208216922046,0.9,0.7,0.20000000000000007,0.7736580820676516,0.830528651049398,-0.05687056898174636,0.5314533622559653,0.5245202558635395,-0.585206952649028,0.20000000000000007,0.20000000000000007,0.0,0.0,0.0,0.0,0.5,0.0,0
2025/2026_m01059,2,2025,0.6098668634673966,0.7250789958494154,-0.11521213238201877,-90.86208216922046,0.9,0.7,0.20000000000000007,0.7736580820676516,0.830528651049398,-0.05687056898174636,0.5314533622559653,0.5245202558635395,-0.585206952649028,0.20000000000000007,0.20000000000000007,0.25,0.0,1.0,-1.0,0.0,0.0,1
2025/2026_m01059,3,2025,0.6098668634673966,0.7250789958494154,-0.11521213238201877,-90.86208216922046,0.9,0.7,0.20000000000000007,0.7736580820676516,0.830528651049398,-0.05687056898174636,0.5314533622559653,0.5245202558635395,-0.585206952649028,0.20000000000000007,0.20000000000000007,0.5,1.0,1.0,0.0,1.0,0.0,1
2025/2026_m01059,4,2025,0.6098668634673966,0.7250789958494154,-0.11521213238201877,-90.86208216922046,0.9,0.7,0.20000000000000007,0.7736580820676516,0.830528651049398,-0.05687056898174636,0.5314533622559653,0.5245202558635395,-0.585206952649028,0.20000000000000007,0.20000000000000007,0.75,2.0,1.0,1.0,1.0,0.0,1
2025/2026_m01060,1,2025,0.51438494465911,0.47636874735895784,0.038016197300152155,26.431361681806948,0.7692307692307693,0.5333333333333333,0.23589743589743595,0.5435266718267986,0.4865105058178794,0.05701616600891918,0.5274542429284526,0.5152439024390244,0.0,0.23589743589743595,0.23589743589743595,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01060,2,2025,0.51438494465911,0.47636874735895784,0.038016197300152155,26.431361681806948,0.7692307692307693,0.5333333333333333,0.23589743589743595,0.5435266718267986,0.4865105058178794,0.05701616600891918,0.5274542429284526,0.5152439024390244,0.0,0.23589743589743595,0.23589743589743595,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01060,3,2025,0.51438494465911,0.47636874735895784,0.038016197300152155,26.431361681806948,0.7692307692307693,0.5333333333333333,0.23589743589743595,0.5435266718267986,0.4865105058178794,0.05701616600891918,0.5274542429284526,0.5152439024390244,0.0,0.23589743589743595,0.23589743589743595,0.5,2.0,0.0,2.0,1.0,0.0,1
2025/2026_m01061,1,2025,0.4980229787131059,0.5454007325548546,-0.04737775384174864,-33.008576405929944,0.42857142857142855,0.6,-0.17142857142857143,0.5142323673061242,0.5833759745468654,-0.0691436072407412,0.5,0.5126760563380282,0.0,-0.17142857142857143,-0.17142857142857143,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01061,2,2025,0.4980229787131059,0.5454007325548546,-0.04737775384174864,-33.008576405929944,0.42857142857142855,0.6,-0.17142857142857143,0.5142323673061242,0.5833759745468654,-0.0691436072407412,0.5,0.5126760563380282,0.0,-0.17142857142857143,-0.17142857142857143,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01061,3,2025,0.4980229787131059,0.5454007325548546,-0.04737775384174864,-33.008576405929944,0.42857142857142855,0.6,-0.17142857142857143,0.5142323673061242,0.5833759745468654,-0.0691436072407412,0.5,0.5126760563380282,0.0,-0.17142857142857143,-0.17142857142857143,0.5,2.0,0.0,2.0,1.0,0.0,0
2025/2026_m01061,4,2025,0.4980229787131059,0.5454007325548546,-0.04737775384174864,-33.008576405929944,0.42857142857142855,0.6,-0.17142857142857143,0.5142323673061242,0.5833759745468654,-0.0691436072407412,0.5,0.5126760563380282,0.0,-0.17142857142857143,-0.17142857142857143,0.75,2.0,1.0,1.0,0.0,0.0,0
2025/2026_m01061,5,2025,0.4980229787131059,0.5454007325548546,-0.04737775384174864,-33.008576405929944,0.42857142857142855,0.6,-0.17142857142857143,0.5142323673061242,0.5833759745468654,-0.0691436072407412,0.5,0.5126760563380282,0.0,-0.17142857142857143,-0.17142857142857143,1.0,2.0,2.0,0.0,0.0,1.0,1
2025/2026_m01062,1,2025,0.6559314907224263,0.5107782645245897,0.14515322619783655,104.59475657751818,0.75,0.25,0.5,0.8174653989025434,0.5073454411748852,0.3101199577276582,0.5269886363636364,0.46938775510204084,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01062,2,2025,0.6559314907224263,0.5107782645245897,0.14515322619783655,104.59475657751818,0.75,0.25,0.5,0.8174653989025434,0.5073454411748852,0.3101199577276582,0.5269886363636364,0.46938775510204084,0.0,0.5,0.5,0.25,1.0,0.0,1.0,1.0,0.0,1
2025/2026_m01062,3,2025,0.6559314907224263,0.5107782645245897,0.14515322619783655,104.59475657751818,0.75,0.25,0.5,0.8174653989025434,0.5073454411748852,0.3101199577276582,0.5269886363636364,0.46938775510204084,0.0,0.5,0.5,0.5,2.0,0.0,2.0,1.0,0.0,0
2025/2026_m01062,4,2025,0.6559314907224263,0.5107782645245897,0.14515322619783655,104.59475657751818,0.75,0.25,0.5,0.8174653989025434,0.5073454411748852,0.3101199577276582,0.5269886363636364,0.46938775510204084,0.0,0.5,0.5,0.75,2.0,1.0,1.0,0.0,0.0,1
2025/2026_m01063,1,2025,0.34189164274750616,0.6661505139151273,-0.3242588711676211,-233.7722304695426,0.25,0.6875,-0.4375,0.13559823589134604,0.7753927523182246,-0.6397945164268786,0.47067238912732473,0.5423976608187134,-1.0,-0.4375,-0.4375,0.0,0.0,0.0,0.0,0.5,0.0,0
2025/2026_m01063,2,2025,0.34189164274750616,0.6661505139151273,-0.3242588711676211,-233.7722304695426,0.25,0.6875,-0.4375,0.13559823589134604,0.7753927523182246,-0.6397945164268786,0.47067238912732473,0.5423976608187134,-1.0,-0.4375,-0.4375,0.25,0.0,1.0,-1.0,0.0,0.0,1
2025/2026_m01063,3,2025,0.34189164274750616,0.6661505139151273,-0.3242588711676211,-233.7722304695426,0.25,0.6875,-0.4375,0.13559823589134604,0.7753927523182246,-0.6397945164268786,0.47067238912732473,0.5423976608187134,-1.0,-0.4375,-0.4375,0.5,1.0,1.0,0.0,1.0,0.0,0
2025/2026_m01063,4,2025,0.34189164274750616,0.6661505139151273,-0.3242588711676211,-233.7722304695426,0.25,0.6875,-0.4375,0.13559823589134604,0.7753927523182246,-0.6397945164268786,0.47067238912732473,0.5423976608187134,-1.0,-0.4375,-0.4375,0.75,1.0,2.0,-1.0,0.0,0.0,0
2025/2026_m01064,1,2025,0.36087511151003787,0.44250674904621207,-0.0816316375361742,-59.163633439007754,0.26666666666666666,0.5625,-0.29583333333333334,0.32407180326049156,0.4314003072639782,-0.10732850400348665,0.4652567975830816,0.5129251700680272,0.17157287525381015,-0.29583333333333334,-0.29583333333333334,0.0,0.0,0.0,0.0,0.5,0.0,1
2025/2026_m01064,2,2025,0.36087511151003787,0.44250674904621207,-0.0816316375361742,-59.163633439007754,0.26666666666666666,0.5625,-0.29583333333333334,0.32407180326049156,0.4314003072639782,-0.10732850400348665,0.4652567975830816,0.5129251700680272,0.17157287525381015,-0.29583333333333334,-0.29583333333333334,0.25,1.0,0.0,1.0,1.0,0.0,0
2025/2026_m01064,3,2025,0.36087511151003787,0.44250674904621207,-0.0816316375361742,-59.163633439007754,0.26666666666666666,0.5625,-0.29583333333333334,0.32407180326049156,0.4314003072639782,-0.10732850400348665,0.4652567975830816,0.5129251700680272,0.17157287525381015,-0.29583333333333334,-0.29583333333333334,0.5,1.0,1.0,0.0,0.0,0.0,0
2025/2026_m01064,4,2025,0.36087511151003787,0.44250674904621207,-0.0816316375361742,-59.163633439007754,0.26666666666666666,0.5625,-0.29583333333333334,0.32407180326049156,0.4314003072639782,-0.10732850400348665,0.4652567975830816,0.5129251700680272,0.17157287525381015,-0.29583333333333334,-0.29583333333333334,0.75,1.0,2.0,-1.0,0.0,0.0,1
2025/2026_m01064,5,2025,0.36087511151003787,0.44250674904621207,-0.0816316375361742,-59.163633439007754,0.26666666666666666,0.5625,-0.29583333333333334,0.32407180326049156,0.4314003072639782,-0.10732850400348665,0.4652567975830816,0.5129251700680272,0.17157287525381015,-0.29583333333333334,-0.29583333333333334,1.0,2.0,2.0,0.0,1.0,1.0,1
