partido_id,set_num,set_num_norm,strength_h,strength_a,strength_diff,elo_diff,set_wr_h,set_wr_a,diff_set_wr,forma_h,forma_a,diff_forma,pts_fav_h,pts_fav_a,h2h_diff,diff_set_ratio,diff_dominancia,sets_h_antes,sets_a_antes,diff_sets_antes,momentum_h,es_desempate,ganador_set_local
2023/2024_Grott_Pulis_1Round,5,1.0,0.5133,0.4867,0.026599999999999957,-20.8,0.4615,0.5769,-0.11539999999999995,0.5,0.5,0.0,3.2889,3.7366,0.0,-0.11529999999999996,-0.2307,5,3,2,0.0,1,1
2023/2024_Lagon_Shedi_4Round,1,0.0,0.6298,0.3702,0.25960000000000005,62.3,0.5343,0.5,0.0343,0.6667,0.5455,0.12119999999999997,4.7264,3.5799,0.0,0.07290000000000008,0.1667,0,0,0,0.5,0,0
2023/2024_Lagon_Shedi_4Round,1,0.0,0.6298,0.3702,0.25960000000000005,62.3,0.5343,0.5,0.0343,0.6667,0.5455,0.12119999999999997,4.7264,3.5799,0.0,0.07290000000000008,0.1667,0,1,-1,0.0,0,0
2023/2024_Lagon_Shedi_4Round,2,0.25,0.6298,0.3702,0.25960000000000005,62.3,0.5343,0.5,0.0343,0.6667,0.5455,0.12119999999999997,4.7264,3.5799,0.0,0.07290000000000008,0.1667,0,2,-2,0.0,0,0
2023/2024_Lagon_Shedi_4Round,2,0.25,0.6298,0.3702,0.25960000000000005,62.3,0.5343,0.5,0.0343,0.6667,0.5455,0.12119999999999997,4.7264,3.5799,0.0,0.07290000000000008,0.1667,0,3,-3,0.0,0,0
2023/2024_Lagon_Shedi_4Round,3,0.5,0.6298,0.3702,0.25960000000000005,62.3,0.5343,0.5,0.0343,0.6667,0.5455,0.12119999999999997,4.7264,3.5799,0.0,0.07290000000000008,0.1667,0,4,-4,0.0,0,0
2023/2024_Lagon_Shedi_4Round,3,0.5,0.6298,0.3702,0.25960000000000005,62.3,0.5343,0.5,0.0343,0.6667,0.5455,0.12119999999999997,4.7264,3.5799,0.0,0.07290000000000008,0.1667,0,5,-5,0.0,0,1
2023/2024_Lagon_Shedi_4Round,4,0.75,0.6298,0.3702,0.25960000000000005,62.3,0.5343,0.5,0.0343,0.6667,0.5455,0.12119999999999997,4.7264,3.5799,0.0,0.07290000000000008,0.1667,1,5,-4,1.0,0,1
2023/2024_Lagon_Shedi_4Round,5,1.0,0.6298,0.3702,0.25960000000000005,62.3,0.5343,0.5,0.0343,0.6667,0.5455,0.12119999999999997,4.7264,3.5799,0.0,0.07290000000000008,0.1667,2,5,-3,1.0,1,1
2023/2024_Lagon_Smart_7Round,1,0.0,0.606,0.394,0.21199999999999997,44.8,0.5246,0.4578,0.06679999999999997,0.6,0.3333,0.2667,3.9305,3.2915,0.0,0.12229999999999996,0.2446,0,0,0,0.5,0,1
2023/2024_Lagon_Smart_7Round,1,0.0,0.606,0.394,0.21199999999999997,44.8,0.5246,0.4578,0.06679999999999997,0.6,0.3333,0.2667,3.9305,3.2915,0.0,0.12229999999999996,0.2446,1,0,1,1.0,0,1
2023/2024_Lagon_Smart_7Round,2,0.25,0.606,0.394,0.21199999999999997,44.8,0.5246,0.4578,0.06679999999999997,0.6,0.3333,0.2667,3.9305,3.2915,0.0,0.12229999999999996,0.2446,2,0,2,1.0,0,1
2023/2024_Lagon_Smart_7Round,2,0.25,0.606,0.394,0.21199999999999997,44.8,0.5246,0.4578,0.06679999999999997,0.6,0.3333,0.2667,3.9305,3.2915,0.0,0.12229999999999996,0.2446,3,0,3,1.0,0,1
2023/2024_Lagon_Smart_7Round,3,0.5,0.606,0.394,0.21199999999999997,44.8,0.5246,0.4578,0.06679999999999997,0.6,0.3333,0.2667,3.9305,3.2915,0.0,0.12229999999999996,0.2446,4,0,4,1.0,0,1
2023/2024_Lagon_Smart_7Round,3,0.5,0.606,0.394,0.21199999999999997,44.8,0.5246,0.4578,0.06679999999999997,0.6,0.3333,0.2667,3.9305,3.2915,0.0,0.12229999999999996,0.2446,5,0,5,1.0,0,0
2023/2024_Lagon_Smart_7Round,4,0.75,0.606,0.394,0.21199999999999997,44.8,0.5246,0.4578,0.06679999999999997,0.6,0.3333,0.2667,3.9305,3.2915,0.0,0.12229999999999996,0.2446,5,1,4,0.0,0,1
2023/2024_Lube_Milan_4Round,1,0.0,0.6179,0.3821,0.2358,53.5,0.5167,0.4816,0.035100000000000076,0.5333,0.4667,0.06659999999999999,3.9583,2.8341,0.786,0.04600000000000004,0.0921,0,0,0,0.5,0,1
2023/2024_Lube_Milan_4Round,1,0.0,0.6179,0.3821,0.2358,53.5,0.5167,0.4816,0.035100000000000076,0.5333,0.4667,0.06659999999999999,3.9583,2.8341,0.786,0.04600000000000004,0.0921,1,0,1,1.0,0,1
2023/2024_Lube_Milan_4Round,2,0.25,0.6179,0.3821,0.2358,53.5,0.5167,0.4816,0.035100000000000076,0.5333,0.4667,0.06659999999999999,3.9583,2.8341,0.786,0.04600000000000004,0.0921,2,0,2,1.0,0,1
2023/2024_Lube_Milan_4Round,2,0.25,0.6179,0.3821,0.2358,53.5,0.5167,0.4816,0.035100000000000076,0.5333,0.4667,0.06659999999999999,3.9583,2.8341,0.786,0.04600000000000004,0.0921,3,0,3,1.0,0,1
2023/2024_Lube_Milan_4Round,3,0.5,0.6179,0.3821,0.2358,53.5,0.5167,0.4816,0.035100000000000076,0.5333,0.4667,0.06659999999999999,3.9583,2.8341,0.786,0.04600000000000004,0.0921,4,0,4,1.0,0,1
2023/2024_Lube_Milan_4Round,3,0.5,0.6179,0.3821,0.2358,53.5,0.5167,0.4816,0.035100000000000076,0.5333,0.4667,0.06659999999999999,3.9583,2.8341,0.786,0.04600000000000004,0.0921,5,0,5,1.0,0,0
2023/2024_Lube_Milan_4Round,4,0.75,0.6179,0.3821,0.2358,53.5,0.5167,0.4816,0.035100000000000076,0.5333,0.4667,0.06659999999999999,3.9583,2.8341,0.786,0.04600000000000004,0.0921,5,1,4,0.0,0,0
2023/2024_Lube_Milan_4Round,5,1.0,0.6179,0.3821,0.2358,53.5,0.5167,0.4816,0.035100000000000076,0.5333,0.4667,0.06659999999999999,3.9583,2.8341,0.786,0.04600000000000004,0.0921,5,2,3,0.0,1,1
2023/2024_Lube_Mint _1Round,1,0.0,0.5473,0.4527,0.09460000000000002,3.0,0.5186,0.5338,-0.015200000000000102,0.5333,0.6,-0.06669999999999998,4.1447,4.0153,1.157,0.0035000000000000586,0.006999999999999999,0,0,0,0.5,0,0
2023/2024_Lube_Mint _1Round,1,0.0,0.5473,0.4527,0.09460000000000002,3.0,0.5186,0.5338,-0.015200000000000102,0.5333,0.6,-0.06669999999999998,4.1447,4.0153,1.157,0.0035000000000000586,0.006999999999999999,0,1,-1,0.0,0,1
2023/2024_Lube_Mint _1Round,2,0.25,0.5473,0.4527,0.09460000000000002,3.0,0.5186,0.5338,-0.015200000000000102,0.5333,0.6,-0.06669999999999998,4.1447,4.0153,1.157,0.0035000000000000586,0.006999999999999999,1,1,0,1.0,0,0
2023/2024_Lube_Mint _1Round,2,0.25,0.5473,0.4527,0.09460000000000002,3.0,0.5186,0.5338,-0.015200000000000102,0.5333,0.6,-0.06669999999999998,4.1447,4.0153,1.157,0.0035000000000000586,0.006999999999999999,1,2,-1,0.0,0,0
2023/2024_Lube_Mint _1Round,3,0.5,0.5473,0.4527,0.09460000000000002,3.0,0.5186,0.5338,-0.015200000000000102,0.5333,0.6,-0.06669999999999998,4.1447,4.0153,1.157,0.0035000000000000586,0.006999999999999999,1,3,-2,0.0,0,0
2023/2024_Lube_Mint _1Round,3,0.5,0.5473,0.4527,0.09460000000000002,3.0,0.5186,0.5338,-0.015200000000000102,0.5333,0.6,-0.06669999999999998,4.1447,4.0153,1.157,0.0035000000000000586,0.006999999999999999,1,4,-3,0.0,0,0
2023/2024_Lube_Mint _1Round,4,0.75,0.5473,0.4527,0.09460000000000002,3.0,0.5186,0.5338,-0.015200000000000102,0.5333,0.6,-0.06669999999999998,4.1447,4.0153,1.157,0.0035000000000000586,0.006999999999999999,1,5,-4,0.0,0,0
2023/2024_Lube_Moden_6Round,1,0.0,0.5617,0.4383,0.12339999999999995,13.1,0.5205,0.5048,0.015699999999999936,0.5333,0.4667,0.06659999999999999,4.4597,4.1997,0.226,0.019199999999999995,0.0385,0,0,0,0.5,0,1
2023/2024_Lube_Moden_6Round,1,0.0,0.5617,0.4383,0.12339999999999995,13.1,0.5205,0.5048,0.015699999999999936,0.5333,0.4667,0.06659999999999999,4.4597,4.1997,0.226,0.019199999999999995,0.0385,1,0,1,1.0,0,0
2023/2024_Lube_Moden_6Round,2,0.25,0.5617,0.4383,0.12339999999999995,13.1,0.5205,0.5048,0.015699999999999936,0.5333,0.4667,0.06659999999999999,4.4597,4.1997,0.226,0.019199999999999995,0.0385,1,1,0,0.0,0,1
2023/2024_Lube_Moden_6Round,2,0.25,0.5617,0.4383,0.12339999999999995,13.1,0.5205,0.5048,0.015699999999999936,0.5333,0.4667,0.06659999999999999,4.4597,4.1997,0.226,0.019199999999999995,0.0385,2,1,1,1.0,0,0
2023/2024_Lube_Moden_6Round,3,0.5,0.5617,0.4383,0.12339999999999995,13.1,0.5205,0.5048,0.015699999999999936,0.5333,0.4667,0.06659999999999999,4.4597,4.1997,0.226,0.019199999999999995,0.0385,2,2,0,0.0,0,1
2023/2024_Lube_Moden_6Round,3,0.5,0.5617,0.4383,0.12339999999999995,13.1,0.5205,0.5048,0.015699999999999936,0.5333,0.4667,0.06659999999999999,4.4597,4.1997,0.226,0.019199999999999995,0.0385,3,2,1,1.0,0,0
2023/2024_Lube_Padov_2Round,1,0.0,0.4987,0.5013000000000001,-0.0026000000000000467,-30.9,0.5129,0.5053,0.007600000000000051,0.5333,0.5333,0.0,3.3197,4.1645,1.8,-0.02310000000000001,-0.0461,0,0,0,0.5,0,1
2023/2024_Lube_Padov_2Round,1,0.0,0.4987,0.5013000000000001,-0.0026000000000000467,-30.9,0.5129,0.5053,0.007600000000000051,0.5333,0.5333,0.0,3.3197,4.1645,1.8,-0.02310000000000001,-0.0461,1,0,1,1.0,0,0
2023/2024_Lube_Padov_2Round,2,0.25,0.4987,0.5013000000000001,-0.0026000000000000467,-30.9,0.5129,0.5053,0.007600000000000051,0.5333,0.5333,0.0,3.3197,4.1645,1.8,-0.02310000000000001,-0.0461,1,1,0,0.0,0,1
2023/2024_Lube_Padov_2Round,2,0.25,0.4987,0.5013000000000001,-0.0026000000000000467,-30.9,0.5129,0.5053,0.007600000000000051,0.5333,0.5333,0.0,3.3197,4.1645,1.8,-0.02310000000000001,-0.0461,2,1,1,1.0,0,0
2023/2024_Lube_Padov_2Round,3,0.5,0.4987,0.5013000000000001,-0.0026000000000000467,-30.9,0.5129,0.5053,0.007600000000000051,0.5333,0.5333,0.0,3.3197,4.1645,1.8,-0.02310000000000001,-0.0461,2,2,0,0.0,0,1
2023/2024_Lube_Padov_2Round,3,0.5,0.4987,0.5013000000000001,-0.0026000000000000467,-30.9,0.5129,0.5053,0.007600000000000051,0.5333,0.5333,0.0,3.3197,4.1645,1.8,-0.02310000000000001,-0.0461,3,2,1,1.0,0,0
2023/2024_Lube_Piace_10Round,1,0.0,0.4985,0.5015000000000001,-0.0030000000000000027,-31.0,0.5197,0.4975,0.022200000000000053,0.4667,0.5333,-0.06659999999999999,4.0642,4.6484,0.5,0.0048000000000000265,0.009500000000000001,0,0,0,0.5,0,0
2023/2024_Lube_Piace_10Round,1,0.0,0.4985,0.5015000000000001,-0.0030000000000000027,-31.0,0.5197,0.4975,0.022200000000000053,0.4667,0.5333,-0.06659999999999999,4.0642,4.6484,0.5,0.0048000000000000265,0.009500000000000001,0,1,-1,0.0,0,0
2023/2024_Lube_Piace_10Round,2,0.25,0.4985,0.5015000000000001,-0.0030000000000000027,-31.0,0.5197,0.4975,0.022200000000000053,0.4667,0.5333,-0.06659999999999999,4.0642,4.6484,0.5,0.0048000000000000265,0.009500000000000001,0,2,-2,0.0,0,0
2023/2024_Lube_Piace_10Round,2,0.25,0.4985,0.5015000000000001,-0.0030000000000000027,-31.0,0.5197,0.4975,0.022200000000000053,0.4667,0.5333,-0.06659999999999999,4.0642,4.6484,0.5,0.0048000000000000265,0.009500000000000001,0,3,-3,0.0,0,0
2023/2024_Lube_Piace_10Round,3,0.5,0.4985,0.5015000000000001,-0.0030000000000000027,-31.0,0.5197,0.4975,0.022200000000000053,0.4667,0.5333,-0.06659999999999999,4.0642,4.6484,0.5,0.0048000000000000265,0.009500000000000001,0,4,-4,0.0,0,0
2023/2024_Lube_Piace_10Round,3,0.5,0.4985,0.5015000000000001,-0.0030000000000000027,-31.0,0.5197,0.4975,0.022200000000000053,0.4667,0.5333,-0.06659999999999999,4.0642,4.6484,0.5,0.0048000000000000265,0.009500000000000001,0,5,-5,0.0,0,1
2023/2024_Lube_Piace_10Round,4,0.75,0.4985,0.5015000000000001,-0.0030000000000000027,-31.0,0.5197,0.4975,0.022200000000000053,0.4667,0.5333,-0.06659999999999999,4.0642,4.6484,0.5,0.0048000000000000265,0.009500000000000001,1,5,-4,1.0,0,1
2023/2024_Lube_Piace_10Round,5,1.0,0.4985,0.5015000000000001,-0.0030000000000000027,-31.0,0.5197,0.4975,0.022200000000000053,0.4667,0.5333,-0.06659999999999999,4.0642,4.6484,0.5,0.0048000000000000265,0.009500000000000001,2,5,-3,1.0,1,0
2023/2024_Lube_Sir S_3Round,1,0.0,0.4306,0.5694,-0.13880000000000003,-78.5,0.5128,0.4989,0.013900000000000023,0.4667,0.5333,-0.06659999999999999,3.2465,3.4416,-0.727,0.01090000000000002,0.0217,0,0,0,0.5,0,0
2023/2024_Lube_Sir S_3Round,1,0.0,0.4306,0.5694,-0.13880000000000003,-78.5,0.5128,0.4989,0.013900000000000023,0.4667,0.5333,-0.06659999999999999,3.2465,3.4416,-0.727,0.01090000000000002,0.0217,0,1,-1,0.0,0,1
2023/2024_Lube_Sir S_3Round,2,0.25,0.4306,0.5694,-0.13880000000000003,-78.5,0.5128,0.4989,0.013900000000000023,0.4667,0.5333,-0.06659999999999999,3.2465,3.4416,-0.727,0.01090000000000002,0.0217,1,1,0,1.0,0,1
2023/2024_Lube_Sir S_3Round,2,0.25,0.4306,0.5694,-0.13880000000000003,-78.5,0.5128,0.4989,0.013900000000000023,0.4667,0.5333,-0.06659999999999999,3.2465,3.4416,-0.727,0.01090000000000002,0.0217,2,1,1,1.0,0,1
2023/2024_Lube_Sir S_3Round,3,0.5,0.4306,0.5694,-0.13880000000000003,-78.5,0.5128,0.4989,0.013900000000000023,0.4667,0.5333,-0.06659999999999999,3.2465,3.4416,-0.727,0.01090000000000002,0.0217,3,1,2,1.0,0,1
2023/2024_Lube_Sir S_3Round,3,0.5,0.4306,0.5694,-0.13880000000000003,-78.5,0.5128,0.4989,0.013900000000000023,0.4667,0.5333,-0.06659999999999999,3.2465,3.4416,-0.727,0.01090000000000002,0.0217,4,1,3,1.0,0,1
2023/2024_Lube_Sir S_3Round,4,0.75,0.4306,0.5694,-0.13880000000000003,-78.5,0.5128,0.4989,0.013900000000000023,0.4667,0.5333,-0.06659999999999999,3.2465,3.4416,-0.727,0.01090000000000002,0.0217,5,1,4,1.0,0,0
2023/2024_Lube_Sir S_3Round,5,1.0,0.4306,0.5694,-0.13880000000000003,-78.5,0.5128,0.4989,0.013900000000000023,0.4667,0.5333,-0.06659999999999999,3.2465,3.4416,-0.727,0.01090000000000002,0.0217,5,2,3,0.0,1,1
2023/2024_Lube_Trent_8Round,1,0.0,0.5003,0.49970000000000003,0.0005999999999999339,-29.8,0.5203,0.4933,0.02699999999999997,0.4667,0.4667,0.0,4.0455,3.5785,0.093,0.0262,0.052500000000000005,0,0,0,0.5,0,0
2023/2024_Lube_Trent_8Round,1,0.0,0.5003,0.49970000000000003,0.0005999999999999339,-29.8,0.5203,0.4933,0.02699999999999997,0.4667,0.4667,0.0,4.0455,3.5785,0.093,0.0262,0.052500000000000005,0,1,-1,0.0,0,1
2023/2024_Lube_Trent_8Round,2,0.25,0.5003,0.49970000000000003,0.0005999999999999339,-29.8,0.5203,0.4933,0.02699999999999997,0.4667,0.4667,0.0,4.0455,3.5785,0.093,0.0262,0.052500000000000005,1,1,0,1.0,0,0
2023/2024_Lube_Trent_8Round,2,0.25,0.5003,0.49970000000000003,0.0005999999999999339,-29.8,0.5203,0.4933,0.02699999999999997,0.4667,0.4667,0.0,4.0455,3.5785,0.093,0.0262,0.052500000000000005,1,2,-1,0.0,0,0
2023/2024_Lube_Trent_8Round,3,0.5,0.5003,0.49970000000000003,0.0005999999999999339,-29.8,0.5203,0.4933,0.02699999999999997,0.4667,0.4667,0.0,4.0455,3.5785,0.093,0.0262,0.052500000000000005,1,3,-2,0.0,0,0
2023/2024_Lube_Trent_8Round,3,0.5,0.5003,0.49970000000000003,0.0005999999999999339,-29.8,0.5203,0.4933,0.02699999999999997,0.4667,0.4667,0.0,4.0455,3.5785,0.093,0.0262,0.052500000000000005,1,4,-3,0.0,0,1
2023/2024_Lube_Trent_8Round,4,0.75,0.5003,0.49970000000000003,0.0005999999999999339,-29.8,0.5203,0.4933,0.02699999999999997,0.4667,0.4667,0.0,4.0455,3.5785,0.093,0.0262,0.052500000000000005,2,4,-2,1.0,0,1
2023/2024_Lube_Veron_11Round,1,0.0,0.5019,0.4981,0.0038000000000000256,-28.7,0.5155,0.4618,0.05369999999999997,0.4667,0.4667,0.0,3.5092,3.0032,2.657,0.026100000000000012,0.0523,0,0,0,0.5,0,1
2023/2024_Lube_Veron_11Round,1,0.0,0.5019,0.4981,0.0038000000000000256,-28.7,0.5155,0.4618,0.05369999999999997,0.4667,0.4667,0.0,3.5092,3.0032,2.657,0.026100000000000012,0.0523,1,0,1,1.0,0,0
2023/2024_Lube_Veron_11Round,2,0.25,0.5019,0.4981,0.0038000000000000256,-28.7,0.5155,0.4618,0.05369999999999997,0.4667,0.4667,0.0,3.5092,3.0032,2.657,0.026100000000000012,0.0523,1,1,0,0.0,0,0
2023/2024_Lube_Veron_11Round,2,0.25,0.5019,0.4981,0.0038000000000000256,-28.7,0.5155,0.4618,0.05369999999999997,0.4667,0.4667,0.0,3.5092,3.0032,2.657,0.026100000000000012,0.0523,1,2,-1,0.0,0,1
2023/2024_Lube_Veron_11Round,3,0.5,0.5019,0.4981,0.0038000000000000256,-28.7,0.5155,0.4618,0.05369999999999997,0.4667,0.4667,0.0,3.5092,3.0032,2.657,0.026100000000000012,0.0523,2,2,0,1.0,0,0
2023/2024_Lube_Veron_11Round,3,0.5,0.5019,0.4981,0.0038000000000000256,-28.7,0.5155,0.4618,0.05369999999999997,0.4667,0.4667,0.0,3.5092,3.0032,2.657,0.026100000000000012,0.0523,2,3,-1,0.0,0,0
2023/2024_Lube_Veron_11Round,4,0.75,0.5019,0.4981,0.0038000000000000256,-28.7,0.5155,0.4618,0.05369999999999997,0.4667,0.4667,0.0,3.5092,3.0032,2.657,0.026100000000000012,0.0523,2,4,-2,0.0,0,0
2023/2024_Lube_Veron_11Round,5,1.0,0.5019,0.4981,0.0038000000000000256,-28.7,0.5155,0.4618,0.05369999999999997,0.4667,0.4667,0.0,3.5092,3.0032,2.657,0.026100000000000012,0.0523,2,5,-3,0.0,1,0
2023/2024_Milan_Mint _8Round,1,0.0,0.5793,0.42069999999999996,0.15860000000000007,25.6,0.4834,0.5279,-0.04450000000000004,0.5333,0.6,-0.06669999999999998,3.8122,3.7386,-0.229,-0.009499999999999953,-0.019,0,0,0,0.5,0,0
2023/2024_Milan_Mint _8Round,1,0.0,0.5793,0.42069999999999996,0.15860000000000007,25.6,0.4834,0.5279,-0.04450000000000004,0.5333,0.6,-0.06669999999999998,3.8122,3.7386,-0.229,-0.009499999999999953,-0.019,0,1,-1,0.0,0,0
2023/2024_Milan_Mint _8Round,2,0.25,0.5793,0.42069999999999996,0.15860000000000007,25.6,0.4834,0.5279,-0.04450000000000004,0.5333,0.6,-0.06669999999999998,3.8122,3.7386,-0.229,-0.009499999999999953,-0.019,0,2,-2,0.0,0,0
2023/2024_Milan_Mint _8Round,2,0.25,0.5793,0.42069999999999996,0.15860000000000007,25.6,0.4834,0.5279,-0.04450000000000004,0.5333,0.6,-0.06669999999999998,3.8122,3.7386,-0.229,-0.009499999999999953,-0.019,0,3,-3,0.0,0,0
2023/2024_Milan_Mint _8Round,3,0.5,0.5793,0.42069999999999996,0.15860000000000007,25.6,0.4834,0.5279,-0.04450000000000004,0.5333,0.6,-0.06669999999999998,3.8122,3.7386,-0.229,-0.009499999999999953,-0.019,0,4,-4,0.0,0,0
2023/2024_Milan_Mint _8Round,3,0.5,0.5793,0.42069999999999996,0.15860000000000007,25.6,0.4834,0.5279,-0.04450000000000004,0.5333,0.6,-0.06669999999999998,3.8122,3.7386,-0.229,-0.009499999999999953,-0.019,0,5,-5,0.0,0,1
2023/2024_Milan_Mint _8Round,4,0.75,0.5793,0.42069999999999996,0.15860000000000007,25.6,0.4834,0.5279,-0.04450000000000004,0.5333,0.6,-0.06669999999999998,3.8122,3.7386,-0.229,-0.009499999999999953,-0.019,1,5,-4,1.0,0,0
2023/2024_Milan_Moden_1Round,1,0.0,0.4605,0.5395,-0.07899999999999996,-57.5,0.4851,0.5062,-0.021100000000000008,0.4,0.4667,-0.06669999999999998,3.507,3.8523,0.01,-0.031700000000000006,-0.0635,0,0,0,0.5,0,1
2023/2024_Milan_Moden_1Round,1,0.0,0.4605,0.5395,-0.07899999999999996,-57.5,0.4851,0.5062,-0.021100000000000008,0.4,0.4667,-0.06669999999999998,3.507,3.8523,0.01,-0.031700000000000006,-0.0635,1,0,1,1.0,0,1
2023/2024_Milan_Moden_1Round,2,0.25,0.4605,0.5395,-0.07899999999999996,-57.5,0.4851,0.5062,-0.021100000000000008,0.4,0.4667,-0.06669999999999998,3.507,3.8523,0.01,-0.031700000000000006,-0.0635,2,0,2,1.0,0,1
2023/2024_Milan_Moden_1Round,2,0.25,0.4605,0.5395,-0.07899999999999996,-57.5,0.4851,0.5062,-0.021100000000000008,0.4,0.4667,-0.06669999999999998,3.507,3.8523,0.01,-0.031700000000000006,-0.0635,3,0,3,1.0,0,0
2023/2024_Milan_Moden_1Round,3,0.5,0.4605,0.5395,-0.07899999999999996,-57.5,0.4851,0.5062,-0.021100000000000008,0.4,0.4667,-0.06669999999999998,3.507,3.8523,0.01,-0.031700000000000006,-0.0635,3,1,2,0.0,0,1
2023/2024_Milan_Moden_1Round,3,0.5,0.4605,0.5395,-0.07899999999999996,-57.5,0.4851,0.5062,-0.021100000000000008,0.4,0.4667,-0.06669999999999998,3.507,3.8523,0.01,-0.031700000000000006,-0.0635,4,1,3,1.0,0,0
2023/2024_Milan_Moden_1Round,4,0.75,0.4605,0.5395,-0.07899999999999996,-57.5,0.4851,0.5062,-0.021100000000000008,0.4,0.4667,-0.06669999999999998,3.507,3.8523,0.01,-0.031700000000000006,-0.0635,4,2,2,0.0,0,1
2023/2024_Milan_Moden_1Round,5,1.0,0.4605,0.5395,-0.07899999999999996,-57.5,0.4851,0.5062,-0.021100000000000008,0.4,0.4667,-0.06669999999999998,3.507,3.8523,0.01,-0.031700000000000006,-0.0635,5,2,3,1.0,1,1
2023/2024_Milan_Padov_7Round,1,0.0,0.4361,0.5639000000000001,-0.12780000000000002,-74.7,0.4792,0.503,-0.023799999999999988,0.5333,0.5333,0.0,3.0312,3.9256,1.49,-0.052600000000000036,-0.1053,0,0,0,0.5,0,1
2023/2024_Milan_Padov_7Round,1,0.0,0.4361,0.5639000000000001,-0.12780000000000002,-74.7,0.4792,0.503,-0.023799999999999988,0.5333,0.5333,0.0,3.0312,3.9256,1.49,-0.052600000000000036,-0.1053,1,0,1,1.0,0,1
2023/2024_Milan_Padov_7Round,2,0.25,0.4361,0.5639000000000001,-0.12780000000000002,-74.7,0.4792,0.503,-0.023799999999999988,0.5333,0.5333,0.0,3.0312,3.9256,1.49,-0.052600000000000036,-0.1053,2,0,2,1.0,0,1
2023/2024_Milan_Padov_7Round,2,0.25,0.4361,0.5639000000000001,-0.12780000000000002,-74.7,0.4792,0.503,-0.023799999999999988,0.5333,0.5333,0.0,3.0312,3.9256,1.49,-0.052600000000000036,-0.1053,3,0,3,1.0,0,0
2023/2024_Milan_Padov_7Round,3,0.5,0.4361,0.5639000000000001,-0.12780000000000002,-74.7,0.4792,0.503,-0.023799999999999988,0.5333,0.5333,0.0,3.0312,3.9256,1.49,-0.052600000000000036,-0.1053,3,1,2,0.0,0,1
2023/2024_Milan_Padov_7Round,3,0.5,0.4361,0.5639000000000001,-0.12780000000000002,-74.7,0.4792,0.503,-0.023799999999999988,0.5333,0.5333,0.0,3.0312,3.9256,1.49,-0.052600000000000036,-0.1053,4,1,3,1.0,0,1
2023/2024_Milan_Padov_7Round,4,0.75,0.4361,0.5639000000000001,-0.12780000000000002,-74.7,0.4792,0.503,-0.023799999999999988,0.5333,0.5333,0.0,3.0312,3.9256,1.49,-0.052600000000000036,-0.1053,5,1,4,1.0,0,0
2023/2024_Milan_Padov_7Round,5,1.0,0.4361,0.5639000000000001,-0.12780000000000002,-74.7,0.4792,0.503,-0.023799999999999988,0.5333,0.5333,0.0,3.0312,3.9256,1.49,-0.052600000000000036,-0.1053,5,2,3,0.0,1,1
2023/2024_Milan_Piace_2Round,1,0.0,0.515,0.485,0.030000000000000027,-19.6,0.4895,0.4883,0.0011999999999999789,0.4667,0.5333,-0.06659999999999999,4.1376,3.7574,-1.937,-0.009499999999999953,-0.019,0,0,0,0.5,0,0
2023/2024_Milan_Piace_2Round,1,0.0,0.515,0.485,0.030000000000000027,-19.6,0.4895,0.4883,0.0011999999999999789,0.4667,0.5333,-0.06659999999999999,4.1376,3.7574,-1.937,-0.009499999999999953,-0.019,0,1,-1,0.0,0,1
2023/2024_Milan_Piace_2Round,2,0.25,0.515,0.485,0.030000000000000027,-19.6,0.4895,0.4883,0.0011999999999999789,0.4667,0.5333,-0.06659999999999999,4.1376,3.7574,-1.937,-0.009499999999999953,-0.019,1,1,0,1.0,0,0
2023/2024_Milan_Piace_2Round,2,0.25,0.515,0.485,0.030000000000000027,-19.6,0.4895,0.4883,0.0011999999999999789,0.4667,0.5333,-0.06659999999999999,4.1376,3.7574,-1.937,-0.009499999999999953,-0.019,1,2,-1,0.0,0,0
2023/2024_Milan_Piace_2Round,3,0.5,0.515,0.485,0.030000000000000027,-19.6,0.4895,0.4883,0.0011999999999999789,0.4667,0.5333,-0.06659999999999999,4.1376,3.7574,-1.937,-0.009499999999999953,-0.019,1,3,-2,0.0,0,0
2023/2024_Milan_Piace_2Round,3,0.5,0.515,0.485,0.030000000000000027,-19.6,0.4895,0.4883,0.0011999999999999789,0.4667,0.5333,-0.06659999999999999,4.1376,3.7574,-1.937,-0.009499999999999953,-0.019,1,4,-3,0.0,0,0
2023/2024_Milan_Piace_2Round,4,0.75,0.515,0.485,0.030000000000000027,-19.6,0.4895,0.4883,0.0011999999999999789,0.4667,0.5333,-0.06659999999999999,4.1376,3.7574,-1.937,-0.009499999999999953,-0.019,1,5,-4,0.0,0,1
2023/2024_Milan_Piace_2Round,5,1.0,0.515,0.485,0.030000000000000027,-19.6,0.4895,0.4883,0.0011999999999999789,0.4667,0.5333,-0.06659999999999999,4.1376,3.7574,-1.937,-0.009499999999999953,-0.019,2,5,-3,1.0,1,1
2023/2024_Milan_Sir S_11Round,1,0.0,0.4013,0.5987,-0.19740000000000002,-99.5,0.483,0.4932,-0.010200000000000042,0.5333,0.5333,0.0,3.8469,3.9248,-2.147,-0.006599999999999939,-0.0131,0,0,0,0.5,0,1
