partido_id,temporada,jornada_num,local,visitante,h_win_rate_global,h_win_rate_last5,h_win_rate_home,h_win_rate_away,h_pts_fav_exp,h_pts_con_exp,h_set_win_rate,h_set_diff_exp,h_forma_home,h_forma_away,h_ultimo_set_diff,h_racha,h_h2h_set_diff_exp,h_h2h_win_rate,a_win_rate_global,a_win_rate_last5,a_win_rate_home,a_win_rate_away,a_pts_fav_exp,a_pts_con_exp,a_set_win_rate,a_set_diff_exp,a_forma_home,a_forma_away,a_ultimo_set_diff,a_racha,a_h2h_set_diff_exp,a_h2h_win_rate,diff_win_rate_global,diff_win_rate_last5,diff_set_win_rate,diff_set_diff_exp,diff_pts_fav_exp,diff_pts_con_exp,diff_racha,diff_ultimo_set_diff,diff_rank_season,diff_forma_efectiva,h_descanso,a_descanso,diff_descanso,h_rank_season,a_rank_season,elo_h,elo_a,elo_h_home,elo_a_away,elo_diff,elo_win_prob_h,set_ratio_h,set_ratio_a,point_ratio_h,point_ratio_a,dominancia_h,dominancia_a,diff_set_ratio,diff_dominancia,sos_h,sos_a,diff_sos,h_roster_continuity,a_roster_continuity,diff_roster_continuity,gana_local
2025/2026_Acica_Pinet_5Round,2025/2026,5,Pineto,Acicastello,0.75,0.75,1.0,0.5,25.0,20.0,0.7692307692307693,1.75,0.5435266718267986,0.5435266718267986,0,-1,0.0,0.5,0.5,0.5,0.5,0.5,20.0,25.0,0.5333333333333333,0.25,0.4865105058178794,0.4865105058178794,0,2,0.0,0.5,0.25,0.25,0.23589743589743595,1.5,5.0,-5.0,-3,0,0,0.05701616600891918,7,7,0,0,0,1509.9984425419068,1483.5670808600998,1569.9984425419068,1483.5670808600998,26.431361681806948,0.6218807924192105,0.7692307692307693,0.5333333333333333,0.5274542429284526,0.5152439024390244,0.2692307692307693,0.033333333333333326,0.23589743589743595,0.23589743589743595,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Avers_Lagon_5Round,2025/2026,5,Lagonegro,Aversa,0.5,0.5,0.5,0.5,23.0,19.4,0.42857142857142855,-0.5,0.5142323673061242,0.5142323673061242,0,1,0.0,0.5,0.75,0.75,0.5,1.0,19.4,23.0,0.6,0.75,0.5833759745468654,0.5833759745468654,0,-1,0.0,0.5,-0.25,-0.25,-0.17142857142857143,-1.25,3.6000000000000014,-3.6000000000000014,2,0,0,-0.0691436072407412,7,7,0,0,0,1498.6262177437202,1531.6347941496501,1558.6262177437202,1531.6347941496501,-33.008576405929944,0.5387658238327139,0.42857142857142855,0.6,0.5,0.5126760563380282,-0.07142857142857145,0.09999999999999998,-0.17142857142857143,-0.17142857142857143,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Bresc_Taran_5Round,2025/2026,5,Brescia,Taranto,1.0,1.0,1.0,1.0,24.0,22.0,0.75,2.0,0.8174653989025434,0.8174653989025434,0,6,0.0,0.5,0.25,0.25,0.5,0.0,22.0,24.0,0.25,-1.5,0.5073454411748852,0.5073454411748852,0,-2,0.0,0.5,0.75,0.75,0.5,3.5,2.0,-2.0,8,0,0,0.3101199577276582,7,7,0,0,0,1612.0854222773933,1507.490665699875,1672.0854222773933,1507.490665699875,104.59475657751818,0.7206088245986846,0.75,0.25,0.5269886363636364,0.46938775510204084,0.25,-0.25,0.5,0.5,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Cantù_Raven_5Round,2025/2026,5,Cantù,Ravenna,0.0,0.0,0.0,0.0,19.75,23.5,0.25,-2.0,0.13559823589134604,0.13559823589134604,0,-8,-1.0,0.0,0.75,0.75,1.0,0.5,23.5,19.75,0.6875,1.5,0.7753927523182246,0.7753927523182246,0,2,1.0,1.0,-0.75,-0.75,-0.4375,-3.5,-3.75,3.75,-10,0,0,-0.6397945164268786,7,7,0,0,0,1386.236431626833,1620.0086620963757,1446.236431626833,1620.0086620963757,-233.7722304695426,0.2688798138174081,0.25,0.6875,0.47067238912732473,0.5423976608187134,-0.25,0.1875,-0.4375,-0.4375,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,0
2025/2026_Ciste_Moden_5Round,2025/2026,5,Cisterna,Modena,0.25,0.25,0.5,0.0,22.6,24.0,0.26666666666666666,-1.75,0.32407180326049156,0.32407180326049156,0,-1,0.17157287525381015,0.5857864376269051,0.5,0.5,0.5,0.5,24.0,22.6,0.5625,0.5,0.4314003072639782,0.4314003072639782,0,-1,-0.17157287525381015,0.4142135623730949,-0.25,-0.25,-0.29583333333333334,-2.25,-1.3999999999999986,1.3999999999999986,0,0,0,-0.10732850400348665,7,7,0,0,0,1400.708480449363,1459.8721138883707,1460.708480449363,1459.8721138883707,-59.163633439007754,0.5012036259098057,0.26666666666666666,0.5625,0.4652567975830816,0.5129251700680272,-0.23333333333333334,0.0625,-0.29583333333333334,-0.29583333333333334,0.5,0.5,0.0,0.3167420814479638,0.670182841068917,-0.3534407596209532,1
2025/2026_Cuneo_Grott_5Round,2025/2026,5,Grottazzolina,Cuneo,0.0,0.0,0.0,0.0,21.333333333333332,25.666666666666668,0.25,-2.0,0.1386653942974259,0.1386653942974259,0,-8,0.09383632135605446,0.5469181606780272,0.25,0.25,0.5,0.0,25.666666666666668,21.333333333333332,0.47058823529411764,-0.25,0.36623431973859666,0.36623431973859666,0,-2,-0.09383632135605446,0.45308183932197277,-0.25,-0.25,-0.22058823529411764,-1.75,-4.333333333333336,4.333333333333336,-6,0,0,-0.22756892544117077,7,7,0,0,0,1366.275156959344,1451.830880533124,1426.275156959344,1451.830880533124,-85.55572357377991,0.4632885411904201,0.25,0.47058823529411764,0.46984572230014027,0.5020188425302826,-0.25,-0.02941176470588236,-0.22058823529411764,-0.22058823529411764,0.5,0.5,0.0,0.9496598639455782,0.4687719298245614,0.4808879341210168,0
2025/2026_Fano_Siena_5Round,2025/2026,5,Fano,Siena,0.25,0.25,0.5,0.0,21.2,20.8,0.4,-0.75,0.3725793666371884,0.3725793666371884,0,-3,0.0,0.5,0.5,0.5,1.0,0.0,20.8,21.2,0.46153846153846156,-0.25,0.6227505295071536,0.6227505295071536,0,1,0.0,0.5,-0.25,-0.25,-0.06153846153846154,-0.5,0.3999999999999986,-0.3999999999999986,-4,0,0,-0.2501711628699652,7,7,0,0,0,1474.5211156613186,1526.1705499585485,1534.5211156613186,1526.1705499585485,-51.649434297229845,0.5120151165460666,0.4,0.46153846153846156,0.4713656387665198,0.5043177892918825,-0.09999999999999998,-0.038461538461538436,-0.06153846153846154,-0.06153846153846154,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,0
2025/2026_Lube_Piace_5Round,2025/2026,5,Piacenza,Lube,0.5,0.5,0.5,0.5,27.333333333333332,25.0,0.47058823529411764,-0.25,0.47080942775929974,0.47080942775929974,0,1,-0.6449598036802042,0.17752009815989786,0.75,0.75,1.0,0.0,25.0,27.333333333333332,0.6470588235294118,1.25,0.6923874473908257,0.6923874473908257,0,2,0.6449598036802042,0.8224799018401021,-0.25,-0.25,-0.17647058823529416,-1.5,2.333333333333332,-2.333333333333332,-1,0,0,-0.22157801963152596,7,7,0,0,0,1504.8385299898518,1598.2578502856995,1564.8385299898518,1598.2578502856995,-93.41932029584768,0.45205351163132657,0.47058823529411764,0.6470588235294118,0.503957783641161,0.5145502645502645,-0.02941176470588236,0.1470588235294118,-0.17647058823529416,-0.17647058823529416,0.5,0.5,0.0,0.4444444444444444,0.637379002233805,-0.19293455778936053,1
2025/2026_Macer_Prata_5Round,2025/2026,5,Prata di Pordenone,Macerata,0.75,0.75,1.0,0.5,25.0,20.0,0.7692307692307693,1.75,0.7241259316884405,0.7241259316884405,0,2,-1.0,0.0,0.5,0.5,0.5,0.5,20.0,25.0,0.375,-1.0,0.46808242078086587,0.46808242078086587,0,-2,1.0,1.0,0.25,0.25,0.3942307692307693,2.75,5.0,-5.0,4,0,0,0.25604351090757466,7,7,0,0,0,1603.7848449484075,1487.6640644125973,1663.7848449484075,1487.6640644125973,116.12078053581013,0.7337695464697187,0.7692307692307693,0.375,0.527027027027027,0.4805194805194805,0.2692307692307693,-0.125,0.3942307692307693,0.3942307692307693,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Milan_Padov_5Round,2025/2026,5,Padova,Milano,0.5,0.5,1.0,0.0,20.2,22.6,0.4,-0.75,0.32208720157340975,0.32208720157340975,0,1,-0.7019205369728714,0.14903973151356428,0.5,0.5,1.0,0.0,22.6,20.2,0.4375,-0.5,0.5133907450163191,0.5133907450163191,0,1,0.7019205369728714,0.8509602684864357,0.0,0.0,-0.03749999999999998,-0.25,-2.400000000000002,2.400000000000002,0,0,0,-0.19130354344290934,7,7,0,0,0,1381.1927434248996,1498.2432137340368,1441.1927434248996,1498.2432137340368,-117.05047030913715,0.41862781107446706,0.4,0.4375,0.4771048744460857,0.4939434724091521,-0.09999999999999998,-0.0625,-0.03749999999999998,-0.03749999999999998,0.5,0.5,0.0,0.33707865168539325,0.43026706231454004,-0.09318841062914679,0
2025/2026_Monza_Trent_5Round,2025/2026,5,Trento,Monza,0.5,0.5,1.0,0.3333333333333333,25.0,20.666666666666668,0.5714285714285714,0.5,0.7230171850046235,0.7230171850046235,0,-2,0.896305662052485,0.9481528310262425,0.25,0.25,0.5,0.0,20.666666666666668,25.0,0.3333333333333333,-1.25,0.29580889453924136,0.29580889453924136,0,-1,-0.896305662052485,0.05184716897375752,0.25,0.25,0.23809523809523808,1.75,4.333333333333332,-4.333333333333332,-1,0,0,0.42720829046538217,7,7,0,0,0,1650.9445766566635,1391.5828257380736,1710.9445766566635,1391.5828257380736,259.3617509185899,0.8627586599533347,0.5714285714285714,0.3333333333333333,0.5046583850931677,0.47707736389684813,0.0714285714285714,-0.16666666666666669,0.23809523809523808,0.23809523809523808,0.5,0.5,0.0,0.7776243093922652,0.4702526487367563,0.3073716606555089,1
2025/2026_Perug_Veron_5Round,2025/2026,5,Perugia,Verona,1.0,1.0,1.0,1.0,21.6,19.6,0.75,2.0,0.9074455660899937,0.9074455660899937,0,8,0.7833170969304744,0.8916585484652372,1.0,1.0,1.0,1.0,19.6,21.6,0.8571428571428571,2.5,0.802957915846469,0.802957915846469,0,7,-0.7833170969304744,0.10834145153476282,0.0,0.0,-0.1071428571428571,-0.5,2.0,-2.0,1,0,0,0.10448765024352469,7,7,0,0,0,1696.1313365075227,1595.1352636754223,1756.1313365075227,1595.1352636754223,100.99607283210048,0.7164191013067566,0.75,0.8571428571428571,0.5426917510853835,0.5361635220125787,0.25,0.3571428571428571,-0.1071428571428571,-0.1071428571428571,0.5,0.5,0.0,0.5142198308993082,0.797134238310709,-0.2829144074114007,0
2025/2026_Porto_Sorre_5Round,2025/2026,5,Sorrento,Porto Viro,0.25,0.25,0.0,0.5,25.0,23.5,0.35714285714285715,-1.0,0.42143625502642434,0.42143625502642434,0,1,0.0,0.5,0.25,0.25,0.0,0.5,23.5,25.0,0.3888888888888889,-1.0,0.39986686879018385,0.39986686879018385,0,-1,0.0,0.5,0.0,0.0,-0.031746031746031744,0.0,1.5,-1.5,2,0,0,0.021569386236240495,7,7,0,0,0,1477.6078995854477,1467.5321139163202,1537.6078995854477,1467.5321139163202,10.075785669127526,0.5995015464082184,0.35714285714285715,0.3888888888888889,0.4899665551839465,0.46495956873315364,-0.14285714285714285,-0.1111111111111111,-0.031746031746031744,-0.031746031746031744,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Acica_Bresc_6Round,2025/2026,6,Acicastello,Brescia,0.4,0.4,0.5,0.3333333333333333,23.0,22.4,0.4444444444444444,-0.4,0.4235319948892372,0.4235319948892372,0,-1,1.0,1.0,1.0,1.0,1.0,1.0,22.4,23.0,0.75,2.0,0.8410944001935758,0.8410944001935758,0,7,-1.0,0.0,-0.6,-0.6,-0.3055555555555556,-2.4,0.6000000000000014,-0.6000000000000014,-8,0,0,-0.41756240530433864,7,7,0,0,0,1469.8035417041592,1621.0818181253155,1529.8035417041592,1621.0818181253155,-151.2782764211563,0.37158106294325954,0.4444444444444444,0.75,0.5031605562579013,0.5259009009009009,-0.05555555555555558,0.25,-0.3055555555555556,-0.3055555555555556,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Avers_Pinet_6Round,2025/2026,6,Aversa,Pineto,0.6,0.6,0.5,0.6666666666666666,25.0,21.0,0.55,0.4,0.507858283255199,0.507858283255199,0,-2,0.0,0.5,0.8,0.8,1.0,0.5,21.0,25.0,0.8125,2.0,0.602616887029163,0.602616887029163,0,1,0.0,0.5,-0.20000000000000007,-0.20000000000000007,-0.26249999999999996,-1.6,4.0,-4.0,-3,0,0,-0.09475860377396406,7,7,0,0,0,1518.720237216966,1523.7619816978474,1578.720237216966,1523.7619816978474,-5.041744480881334,0.5784381567721598,0.55,0.8125,0.5,0.532608695652174,0.050000000000000044,0.3125,-0.26249999999999996,-0.26249999999999996,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Cantù_Taran_6Round,2025/2026,6,Taranto,Cantù,0.2,0.2,0.5,0.0,25.0,17.666666666666668,0.25,-1.6,0.4416698596005169,0.4416698596005169,0,-3,0.0,0.5,0.0,0.0,0.0,0.0,17.666666666666668,25.0,0.25,-2.0,0.11804512063717201,0.11804512063717201,0,-9,0.0,0.5,0.2,0.2,0.0,0.3999999999999999,7.333333333333332,-7.333333333333332,6,0,0,0.32362473896334487,7,7,0,0,0,1498.4942698519528,1377.5785016219127,1558.4942698519528,1377.5785016219127,120.91576823004016,0.7391267717718509,0.25,0.25,0.47164591977869985,0.46788990825688076,-0.25,-0.25,0.0,0.0,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Ciste_Monza_6Round,2025/2026,6,Monza,Cisterna,0.2,0.2,0.5,0.0,20.4,21.2,0.2777777777777778,-1.6,0.2575165997691403,0.2575165997691403,0,-2,0.0,0.5,0.4,0.4,0.6666666666666666,0.0,21.2,20.4,0.35,-1.2,0.4115703275806875,0.4115703275806875,0,1,0.0,0.5,-0.2,-0.2,-0.07222222222222219,-0.40000000000000013,-0.8000000000000007,0.8000000000000007,-3,0,0,-0.1540537278115472,7,7,0,0,0,1386.5872409603749,1414.6747789238884,1446.5872409603749,1414.6747789238884,-28.08753796351357,0.5457970052912535,0.2777777777777778,0.35,0.47305389221556887,0.47039106145251397,-0.2222222222222222,-0.15000000000000002,-0.07222222222222219,-0.07222222222222219,0.5,0.5,0.0,0.4702526487367563,0.3167420814479638,0.15351056728879253,0
2025/2026_Cuneo_Trent_6Round,2025/2026,6,Cuneo,Trento,0.4,0.4,0.5,0.3333333333333333,21.25,24.0,0.55,0.4,0.44827493005068403,0.44827493005068403,0,1,0.0,0.5,0.6,0.6,1.0,0.3333333333333333,24.0,21.25,0.6470588235294118,1.0,0.7588724543824289,0.7588724543824289,0,1,0.0,0.5,-0.19999999999999996,-0.19999999999999996,-0.09705882352941175,-0.6,-2.75,2.75,0,0,0,-0.31059752433174487,7,7,0,0,0,1468.6945834324551,1655.9401614343622,1528.6945834324551,1655.9401614343622,-187.245578001907,0.32464977382165006,0.55,0.6470588235294118,0.5090497737556561,0.5121638924455826,0.050000000000000044,0.1470588235294118,-0.09705882352941175,-0.09705882352941175,0.5,0.5,0.0,0.4687719298245614,0.7776243093922652,-0.30885237956770384,0
2025/2026_Fano_Prata_6Round,2025/2026,6,Fano,Prata di Pordenone,0.2,0.2,0.3333333333333333,0.0,17.333333333333332,25.0,0.4,-0.8,0.3243491774985175,0.3243491774985175,0,-4,0.0,0.5,0.8,0.8,1.0,0.5,25.0,17.333333333333332,0.8125,2.0,0.7598376744325784,0.7598376744325784,0,3,0.0,0.5,-0.6000000000000001,-0.6000000000000001,-0.4125,-2.8,-7.666666666666668,7.666666666666668,-7,0,0,-0.43548849693406094,7,7,0,0,0,1460.1846923980288,1613.4756334569097,1520.1846923980288,1613.4756334569097,-153.2909410588809,0.36887972188919044,0.4,0.8125,0.4792368125701459,0.53232462173315,-0.09999999999999998,0.3125,-0.4125,-0.4125,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,0
2025/2026_Grott_Milan_6Round,2025/2026,6,Milano,Grottazzolina,0.6,0.6,1.0,0.3333333333333333,25.0,18.666666666666668,0.47619047619047616,-0.2,0.5763820389688493,0.5763820389688493,0,2,0.0,0.5,0.0,0.0,0.0,0.0,18.666666666666668,25.0,0.21052631578947367,-2.2,0.12071523711530327,0.12071523711530327,0,-9,0.0,0.5,0.6,0.6,0.2656641604010025,2.0,6.333333333333332,-6.333333333333332,11,0,0,0.455666801853546,7,7,0,0,0,1509.964792444122,1349.4114540600128,1569.964792444122,1349.4114540600128,160.5533383841091,0.7806754778580856,0.47619047619047616,0.21052631578947367,0.5015673981191222,0.4672131147540984,-0.023809523809523836,-0.2894736842105263,0.2656641604010025,0.2656641604010025,0.5,0.5,0.0,0.43026706231454004,0.9496598639455782,-0.5193928016310382,1
2025/2026_Lagon_Raven_6Round,2025/2026,6,Ravenna,Lagonegro,0.8,0.8,1.0,0.6666666666666666,25.5,22.0,0.7,1.6,0.8044680340102384,0.8044680340102384,0,3,0.0,0.5,0.6,0.6,0.6666666666666666,0.5,22.0,25.5,0.47368421052631576,-0.2,0.5771147137273217,0.5771147137273217,0,2,0.0,0.5,0.20000000000000007,0.20000000000000007,0.2263157894736842,1.8,3.5,-3.5,1,0,0,0.22735332028291666,7,7,0,0,0,1628.6665921012961,1511.5407746764042,1688.6665921012961,1511.5407746764042,117.12581742489192,0.7348982163477581,0.7,0.47368421052631576,0.5425904317386231,0.5108433734939759,0.19999999999999996,-0.026315789473684237,0.2263157894736842,0.2263157894736842,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Lube_Veron_6Round,2025/2026,6,Lube,Verona,0.6,0.6,1.0,0.0,25.666666666666668,22.666666666666668,0.55,0.4,0.6027582823452489,0.6027582823452489,0,-1,0.32366324654752754,0.6618316232737638,1.0,1.0,1.0,1.0,22.666666666666668,25.666666666666668,0.7894736842105263,2.2,0.8284649026471013,0.8284649026471013,0,8,-0.32366324654752754,0.33816837672623623,-0.4,-0.4,-0.23947368421052628,-1.8000000000000003,3.0,-3.0,-9,0,0,-0.2257066203018524,7,7,0,0,0,1578.3125981090798,1615.1949985120114,1638.3125981090798,1615.1949985120114,-36.88240040293158,0.5332198900275178,0.55,0.7894736842105263,0.5082146768893757,0.5213776722090261,0.050000000000000044,0.2894736842105263,-0.23947368421052628,-0.23947368421052628,0.5,0.5,0.0,0.637379002233805,0.797134238310709,-0.159755236076904,1
2025/2026_Macer_Porto_6Round,2025/2026,6,Macerata,Porto Viro,0.4,0.4,0.5,0.3333333333333333,26.333333333333332,22.0,0.3157894736842105,-1.4,0.4074894150797962,0.4074894150797962,0,-3,0.0,0.5,0.2,0.2,0.0,0.3333333333333333,22.0,26.333333333333332,0.36363636363636365,-1.2,0.3481043278687519,0.3481043278687519,0,-2,0.0,0.5,0.2,0.2,-0.04784688995215314,-0.19999999999999996,4.333333333333332,-4.333333333333332,-1,0,0,0.059385087211044296,7,7,0,0,0,1477.973275904095,1454.6360637106648,1537.973275904095,1454.6360637106648,23.337212193430332,0.6176835390746235,0.3157894736842105,0.36363636363636365,0.4746376811594203,0.469017094017094,-0.1842105263157895,-0.13636363636363635,-0.04784688995215314,-0.04784688995215314,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Moden_Padov_6Round,2025/2026,6,Modena,Padova,0.4,0.4,0.5,0.3333333333333333,25.0,19.666666666666668,0.5238095238095238,0.2,0.3755557804947773,0.3755557804947773,0,-2,0.2424071578964555,0.6212035789482278,0.4,0.4,0.6666666666666666,0.0,19.666666666666668,25.0,0.4,-0.8,0.28039319476020413,0.28039319476020413,0,-1,-0.2424071578964555,0.37879642105177225,0.0,0.0,0.12380952380952381,1.0,5.333333333333332,-5.333333333333332,-1,0,0,0.09516258573457315,7,7,0,0,0,1445.9058154138452,1369.4711647148144,1505.9058154138452,1369.4711647148144,76.43465069903073,0.6868386784294794,0.5238095238095238,0.4,0.5134297520661157,0.47586980920314254,0.023809523809523836,-0.09999999999999998,0.12380952380952381,0.12380952380952381,0.5,0.5,0.0,0.670182841068917,0.33707865168539325,0.33310418938352376,1
2025/2026_Perug_Piace_6Round,2025/2026,6,Piacenza,Perugia,0.6,0.6,0.6666666666666666,0.5,20.0,19.2,0.55,0.4,0.5393128492448601,0.5393128492448601,0,2,-0.7633065357868029,0.11834673210659857,0.8,0.8,0.6666666666666666,1.0,19.2,20.0,0.6666666666666666,1.4,0.7899772487202142,0.7899772487202142,0,-1,0.763306535786803,0.8816532678934015,-0.20000000000000007,-0.20000000000000007,-0.11666666666666659,-0.9999999999999999,0.8000000000000007,-0.8000000000000007,3,0,0,-0.2506643994753541,7,7,0,0,0,1524.7837821664716,1676.0716016709337,1584.7837821664716,1676.0716016709337,-151.28781950446205,0.3715682353794111,0.55,0.6666666666666666,0.507103825136612,0.5384615384615384,0.050000000000000044,0.16666666666666663,-0.11666666666666659,-0.11666666666666659,0.5,0.5,0.0,0.4444444444444444,0.5142198308993082,-0.06977538645486381,0
2025/2026_Siena_Sorre_6Round,2025/2026,6,Siena,Sorrento,0.6,0.6,1.0,0.3333333333333333,21.8,21.8,0.5,0.0,0.671585260959288,0.671585260959288,0,2,0.0,0.5,0.4,0.4,0.3333333333333333,0.5,21.8,21.8,0.4444444444444444,-0.4,0.49633100591053864,0.49633100591053864,0,2,0.0,0.5,0.19999999999999996,0.19999999999999996,0.05555555555555558,0.4,0.0,0.0,0,0,0,0.17525425504874942,7,7,0,0,0,1540.5069732218383,1490.5039497911032,1600.5069732218383,1490.5039497911032,50.003023430735084,0.6532211097010837,0.5,0.4444444444444444,0.5019011406844106,0.4962121212121212,0.0,-0.05555555555555558,0.05555555555555558,0.05555555555555558,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,0
2025/2026_Acica_Lagon_7Round,2025/2026,7,Lagonegro,Acicastello,0.5,0.5,0.6666666666666666,0.3333333333333333,20.8,21.2,0.43478260869565216,-0.5,0.5024075391218014,0.5024075391218014,0,-1,0.0,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,21.2,20.8,0.4782608695652174,-0.16666666666666666,0.4981554534286325,0.4981554534286325,0,1,0.0,0.5,0.0,0.0,-0.043478260869565244,-0.33333333333333337,-0.3999999999999986,0.3999999999999986,-2,0,0,0.004252085693168872,7,7,0,0,0,1503.004497242802,1487.3992719417479,1563.004497242802,1487.3992719417479,15.605225301054134,0.607119145712224,0.43478260869565216,0.4782608695652174,0.5019607843137255,0.5039292730844793,-0.06521739130434784,-0.021739130434782594,-0.043478260869565244,-0.043478260869565244,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,0
2025/2026_Avers_Porto_7Round,2025/2026,7,Porto Viro,Aversa,0.16666666666666666,0.16666666666666666,0.0,0.25,21.4,20.4,0.32,-1.5,0.30304241871196064,0.30304241871196064,0,-3,0.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,20.4,21.4,0.6086956521739131,0.8333333333333334,0.5715657512662919,0.5715657512662919,0,1,0.0,0.5,-0.5,-0.5,-0.2886956521739131,-2.3333333333333335,1.0,-1.0,-4,0,0,-0.2685233325543313,7,7,0,0,0,1440.719744532981,1534.0650883104595,1500.719744532981,1534.0650883104595,-93.34534377747855,0.4521589955951884,0.32,0.6086956521739131,0.4671600370027752,0.5056603773584906,-0.18,0.10869565217391308,-0.2886956521739131,-0.2886956521739131,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Bresc_Macer_7Round,2025/2026,7,Brescia,Macerata,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,21.8,19.6,0.68,1.5,0.7322152038737331,0.7322152038737331,0,-1,1.0,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,19.6,21.8,0.4090909090909091,-0.6666666666666666,0.48418957653880057,0.48418957653880057,0,1,-1.0,0.0,0.33333333333333337,0.33333333333333337,0.27090909090909093,2.1666666666666665,2.1999999999999993,-2.1999999999999993,-2,0,0,0.2480256273349325,7,7,0,0,0,1603.4860878877269,1491.889595081779,1663.4860878877269,1491.889595081779,111.59649280594795,0.7286509509080437,0.68,0.4090909090909091,0.5192825112107623,0.4850976361767729,0.18000000000000005,-0.09090909090909088,0.27090909090909093,0.27090909090909093,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Cantù_Fano_7Round,2025/2026,7,Cantù,Fano,0.0,0.0,0.0,0.0,23.8,23.4,0.21739130434782608,-2.1666666666666665,0.10276424626504903,0.10276424626504903,0,-10,0.0,0.5,0.16666666666666666,0.16666666666666666,0.25,0.0,23.4,23.8,0.34782608695652173,-1.1666666666666667,0.28236235917596897,0.28236235917596897,0,-5,0.0,0.5,-0.16666666666666666,-0.16666666666666666,-0.13043478260869565,-0.9999999999999998,0.40000000000000213,-0.40000000000000213,-5,0,0,-0.17959811291091993,7,7,0,0,0,1368.082716114408,1446.7574705212623,1428.082716114408,1446.7574705212623,-78.67475440685439,0.4731507197460105,0.21739130434782608,0.34782608695652173,0.461,0.47053045186640474,-0.28260869565217395,-0.15217391304347827,-0.13043478260869565,-0.13043478260869565,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2025/2026_Ciste_Milan_7Round,2025/2026,7,Cisterna,Milano,0.5,0.5,0.6666666666666666,0.3333333333333333,21.0,25.333333333333332,0.4,-0.8333333333333334,0.4877422172152137,0.4877422172152137,0,2,-0.5857864376269049,0.20710678118654754,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,25.333333333333332,21.0,0.5416666666666666,0.3333333333333333,0.6312191454019762,0.6312191454019762,0,3,0.5857864376269049,0.7928932188134524,-0.16666666666666663,-0.16666666666666663,-0.1416666666666666,-1.1666666666666667,-4.333333333333332,4.333333333333332,-1,0,0,-0.1434769281867625,7,7,0,0,0,1429.9570950720436,1517.9482050500876,1489.9570950720436,1517.9482050500876,-87.99110997804405,0.45980448273759167,0.4,0.5416666666666666,0.47778785131459656,0.5101102941176471,-0.09999999999999998,0.04166666666666663,-0.1416666666666666,-0.1416666666666666,0.5,0.5,0.0,0.3167420814479638,0.43026706231454004,-0.11352498086657625,0
2025/2026_Cuneo_Moden_7Round,2025/2026,7,Cuneo,Modena,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,22.4,24.2,0.5,0.0,0.3902459928671536,0.3902459928671536,0,-1,0.0,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,24.2,22.4,0.5833333333333334,0.6666666666666666,0.4563897329627198,0.4563897329627198,0,1,0.0,0.5,-0.16666666666666669,-0.16666666666666669,-0.08333333333333337,-0.6666666666666666,-1.8000000000000007,1.8000000000000007,-2,0,0,-0.06614374009556617,7,7,0,0,0,1458.240860715398,1457.304887519012,1518.240860715398,1457.304887519012,0.9359731963859304,0.5868056615032506,0.5,0.5833333333333334,0.5023474178403756,0.5190562613430127,0.0,0.08333333333333337,-0.08333333333333337,-0.08333333333333337,0.5,0.5,0.0,0.4687719298245614,0.670182841068917,-0.20141091124435562,0
